Vine Sushi & Thai,607 Broad St,4. Salmon with Ginger Sauce,$16.00,"Served with white rice, miso soup or green salad.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,5. General Tso's,$13.00,"Served with white rice, miso soup or green salad.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,6. Sesame Entree,$13.00,"Served with white rice, miso soup or green salad.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,7. Broccoli Entree,$13.00,"Served with white rice, miso soup or green salad.",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,8. Si Chuan,$13.00,"Customer choice of a side of Miso soup or Green salad, and White or Brown Rice (Fried rice would be an additional $2.00 charge)",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,9.Hunan Style,$13.00,"Customer choice of a side of Miso soup or Green salad, and White or Brown Rice (Fried rice would be an additional $2.00 charge)",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,10.Mongolian Beef,$15.00,"Customer choice of a side of Miso soup or Green salad, and White or Brown Rice (Fried rice would be an additional $2.00 charge)",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,11.Pepper Beef,$15.00,"Customer choice of a side of Miso soup or Green salad, and White or Brown Rice (Fried rice would be an additional $2.00 charge)",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,12.Mix Vegetables,$13.00,"Customer choice of a side of Miso soup or Green salad, and White or Brown Rice (Fried rice would be an additional $2.00 charge)",(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
Vine Sushi & Thai,607 Broad St,Any 2 Rolls,$10.00,,(919) 367-1938,https://www.seamless.com/menu/vine-sushi--thai-607-broad-st-durham/339919,"https://media-cdn.grubhub.com/image/upload/d_search:browse-images:default.jpg/w_100,h_100,f_auto,fl_lossy,q_80,c_fit/odxz2hxbfe2inomd0ez5",832 ratings,90,94,95,$17,,,Durham,North Carolina
